County_Key,Volume,Count,State_Code,Average
17nan,5020481,9960,17,504
17Lake,1634722,5808,17,281
17McHenry,235305,1488,17,158
17Will,6884972,11040,17,623
17Henry,752783,2832,17,265
17Ogle,1021792,1488,17,686
17Winnebago,338222,1488,17,227
17LaSalle,855038,1440,17,593
17McLean,1304092,2928,17,445
17Kankakee,282533,1392,17,202
17Fulton,357343,2976,17,120
17Tazewell,555246,2688,17,206
17Peoria,1089932,2400,17,454
17Moultrie,73758,1440,17,51
17Macon,914438,2928,17,312
17Clark,598894,1296,17,462
17Champaign,731845,1392,17,525
17Sangamon,6707425,8304,17,807
17Morgan,266077,2928,17,90
17Logan,1063956,1488,17,715
17Adams,62696,288,17,217
17Effingham,1744934,4080,17,427
17Jasper,47625,960,17,49
17St. Clair,4942421,7200,17,686
17Madison,4308771,5808,17,741
17Jersey,146520,1344,17,109
17Clinton,218309,1440,17,151
17Massac,536755,816,17,657
17Franklin,101302,1392,17,72
17Jackson,433321,1440,17,300
17Jefferson,1158856,1296,17,894
18Adams,333196,2976,18,111
18nan,2199513,11520,18,190
18Carroll,139555,1200,18,116
18Cass,43862,1488,18,29
18Clay,1099435,4464,18,246
18Crawford,137959,1488,18,92
18Dearborn,343072,2784,18,123
18Dubois,105459,1248,18,84
18Spencer,885795,6624,18,133
18Floyd,1762979,3552,18,496
18Gibson,22786,1296,18,17
18Grant,824389,2592,18,318
18Hamilton,1201219,2976,18,403
18Hancock,1492696,5952,18,250
18Huntington,933608,2976,18,313
18Jackson,1138690,2880,18,395
18Jefferson,176608,1824,18,96
18Lake,12950595,22296,18,580
18LaPorte,1089929,5592,18,194
18Madison,309881,1440,18,215
18Marion,10766850,35064,18,307
18Miami,296326,2784,18,106
18Morgan,224617,1344,18,167
18Porter,949498,2880,18,329
18Posey,814177,5184,18,157
18Tippecanoe,922922,4416,18,208
18Vanderburgh,1952903,6528,18,299
18Vermillion,570291,2976,18,191
18Vigo,547025,2592,18,211
18Warrick,30727,1488,18,20
18Wayne,1090128,2592,18,420
18White,1077798,3552,18,303
20Hamilton,51877,1488,20,34
20Wallace,17576,1488,20,11
20Sherman,319378,2976,20,107
20Greeley,23611,1440,20,16
20Grant,51703,1488,20,34
20Wichita,39986,1488,20,26
20Thomas,87283,2976,20,29
20Finney,139512,1488,20,93
20Logan,61448,1488,20,41
20Meade,126040,1488,20,84
20Sheridan,27440,1488,20,18
20Gove,10255,1488,20,6
20Ford,236223,5952,20,39
20Norton,31113,1488,20,20
20Hodgeman,27955,1488,20,18
20Trego,357110,2976,20,119
20Kiowa,198719,2976,20,66
20Phillips,78196,1488,20,52
20Pawnee,71711,1488,20,48
20Stafford,81872,1488,20,55
20Rice,177610,2976,20,59
20Ellsworth,416913,4176,20,99
20Reno,63057,1488,20,42
20Kingman,173353,4464,20,38
20Jewell,61664,1488,20,41
20Lincoln,27883,1488,20,18
20Mitchell,34449,2976,20,11
20Harper,44481,1488,20,29
20Republic,165894,2976,20,55
20McPherson,127033,864,20,147
20Sedgwick,9248037,31152,20,296
20Saline,545199,3720,20,146
20Sumner,53530,1488,20,35
20Harvey,183186,1488,20,123
20Clay,72428,2976,20,24
20Cowley,157316,1344,20,117
20Geary,750994,5952,20,126
20Butler,107042,1008,20,106
20Riley,965067,5472,20,176
20Marshall,77506,1488,20,52
20Lyon,125826,1488,20,84
20Wabaunsee,318676,1344,20,237
20Shawnee,4190783,19176,20,218
20Chautauqua,80430,1488,20,54
20Woodson,105803,2976,20,35
20Coffey,450179,2976,20,151
20Jackson,205440,1488,20,138
20Brown,148928,2976,20,50
20Osage,167829,2736,20,61
20Jefferson,44072,1488,20,29
20Douglas,289020,2976,20,97
20Allen,66325,1488,20,44
20Neosho,231367,2976,20,77
20Franklin,875281,4464,20,196
20Labette,183563,2976,20,61
20Anderson,113927,2976,20,38
20Johnson,4552378,12648,20,359
20Wyandotte,1983840,4032,20,492
20Bourbon,214819,2976,20,72
21Adair,92615,1488,21,62
21Barren,317324,2976,21,106
21Bell,342873,2976,21,115
21Boone,3681178,5952,21,618
21nan,7934698,19344,21,410
21Boyle,741692,2976,21,249
21Bullitt,500626,1152,21,434
21Butler,60819,1488,21,40
21Carter,605391,4464,21,135
21Elliott,108671,1488,21,73
21Estill,37149,1488,21,24
21Fayette,4849336,10128,21,478
21Floyd,426326,4464,21,95
21Franklin,142355,1488,21,95
21Grant,1620937,5952,21,272
21Graves,42556,1488,21,28
21Hancock,152736,1488,21,102
21Hardin,590377,2976,21,198
21Harlan,212171,1488,21,142
21Henderson,1279940,2976,21,430
21Henry,1044622,2976,21,351
21Jefferson,13983736,25416,21,550
21Jessamine,636325,2976,21,213
21Kenton,6006520,9912,21,605
21Laurel,259384,1488,21,174
21Lawrence,225206,2976,21,75
21Lewis,169115,1488,21,113
21Logan,127380,2976,21,42
21Lyon,898387,2976,21,301
21McCracken,106559,1488,21,71
21Marion,220907,1056,21,209
21Marshall,129397,1200,21,107
21Mercer,514424,2976,21,172
21Muhlenberg,345029,2976,21,115
21Nelson,363824,2976,21,122
21Ohio,36189,1488,21,24
21Owen,106633,1488,21,71
21Owsley,123837,1488,21,83
21Pendleton,120707,1488,21,81
21Pike,1173840,5952,21,197
21Pulaski,243732,1488,21,163
21Russell,73408,1488,21,49
21Shelby,1390273,4464,21,311
21Simpson,1413409,4464,21,316
21Union,80723,1488,21,54
21Warren,1744526,4464,21,390
21Whitley,956691,2976,21,321
21Wolfe,35245,1488,21,23
21Woodford,1184539,5952,21,199
22Bossier,1596087,3936,22,405
22East Baton Rouge,5341194,13248,22,403
22Orleans,719941,4272,22,168
22Rapides,514659,4992,22,103
22Jefferson,3636287,6912,22,526
22Allen,324592,4416,22,73
22Caldwell,67384,1488,22,45
22Tangipahoa,19084,96,22,198
22West Baton Rouge,2736644,5952,22,459
22Bienville,2535,336,22,7
22Evangeline,655696,5664,22,115
22Livingston,1380352,2784,22,495
22Calcasieu,1930499,4224,22,457
22Avoyelles,95257,1488,22,64
22St. John the Baptist,2146953,5952,22,360
22Grant,25213,768,22,32
22LaSalle,97945,1488,22,65
22Franklin,87646,1152,22,76
22Richland,111311,1392,22,79
22Union,111339,1488,22,74
22Claiborne,68661,1488,22,46
22Winn,50131,1536,22,32
22West Feliciana,320407,2400,22,133
22East Feliciana,38765,384,22,100
22St. Bernard,58263,1440,22,40
22Washington,203954,1488,22,137
22Ascension,117820,768,22,153
22Iberville,205953,2112,22,97
22Vermilion,108023,480,22,225
22Lafayette,365687,768,22,476
22Caddo,61353,1440,22,42
22Natchitoches,45742,1440,22,31
22Sabine,6492,240,22,27
22St. Tammany,409449,912,22,448
22Ouachita,1984471,5856,22,338
22St. Mary,376064,2496,22,150
25Middlesex,20078974,11976,25,1676
25Barnstable,3548877,4200,25,844
25Bristol,7850762,7872,25,997
25Worcester,7697721,6840,25,1125
25Essex,14147281,10128,25,1396
25Plymouth,4028570,3720,25,1082
25Hampden,6076025,5184,25,1172
25Berkshire,1125954,3888,25,289
25Hampshire,504117,1488,25,338
25Franklin,77969,744,25,104
25Norfolk,5554857,1488,25,3733
24Washington,2507720,4464,24,561
24Frederick,6541298,7392,24,884
24Montgomery,22704817,5952,24,3814
24Charles,2055880,2880,24,713
24Prince George's,6293501,4464,24,1409
24Queen Anne's,151487,1488,24,101
24Wicomico,2073100,2928,24,708
24Somerset,1091180,2976,24,366
24Harford,689201,1440,24,478
24Baltimore,44850772,16272,24,2756
24Howard,12887544,6288,24,2049
24Kent,183371,1488,24,123
24Dorchester,536378,1152,24,465
24Anne Arundel,11260532,8784,24,1281
24Talbot,715965,1104,24,648
24Allegany,2075787,4464,24,465
24Garrett,1055453,2976,24,354
24Worcester,1471725,4416,24,333
24Cecil,360279,1488,24,242
24Calvert,894681,1440,24,621
24nan,1424048,13392,24,106
23nan,10168025,46776,23,217
23Lincoln,287337,1488,23,193
23Knox,413047,1488,23,277
23Penobscot,161401,1488,23,108
23Hancock,827463,4464,23,185
23Waldo,363770,1488,23,244
23Franklin,911170,1488,23,612
23York,93554,744,23,125
23Androscoggin,94808,1488,23,63
23Cumberland,93021,744,23,125
23Somerset,32800,744,23,44
23Oxford,80464,744,23,108
26Alger,106753,1488,26,71
26Allegan,765296,1488,26,514
26Alpena,137813,1152,26,119
26Arenac,310079,1488,26,208
26Baraga,115995,1416,26,81
26Bay,3111626,5832,26,533
26Berrien,556059,1488,26,373
26nan,5415822,8928,26,606
26Branch,616076,1488,26,414
26Calhoun,3507076,5952,26,589
26Chippewa,52751,1488,26,35
26Clare,208794,1488,26,140
26Clinton,1629118,2928,26,556
26Delta,563619,2976,26,189
26Dickinson,102178,1488,26,68
26Eaton,2662179,2976,26,894
26Genesee,6616547,7440,26,889
26Gogebic,143413,1488,26,96
26Grand Traverse,925021,2928,26,315
26Gratiot,130273,1488,26,87
26Hillsdale,218453,1488,26,146
26Ingham,5888705,6816,26,863
26Ionia,1284287,1488,26,863
26Iron,39637,1488,26,26
26Jackson,2169263,2976,26,728
26Kalamazoo,3249281,2976,26,1091
26Kalkaska,448030,2976,26,150
26Kent,9123581,7440,26,1226
26Ottawa,6044199,4464,26,1353
26Lake,176862,1488,26,118
26Livingston,4359676,2976,26,1464
26Mackinac,290672,2688,26,108
26Macomb,5084085,2232,26,2277
26Marquette,272162,2712,26,100
26Mason,113294,1488,26,76
26Menominee,86236,1488,26,57
26Monroe,2116442,2976,26,711
26Montcalm,683299,1488,26,459
26Muskegon,1881147,1488,26,1264
26Oakland,27375430,13080,26,2092
26Oceana,288143,1488,26,193
26Ogemaw,134987,1464,26,92
26Ontonagon,64516,1488,26,43
26Osceola,204906,2784,26,73
26Otsego,436277,1488,26,293
26Roscommon,576913,2448,26,235
26Saginaw,2415106,2928,26,824
26Sanilac,400181,4464,26,89
26Schoolcraft,75809,1488,26,50
26Shiawassee,1085468,1488,26,729
26St. Clair,1120265,2976,26,376
26St. Joseph,209636,1488,26,140
26Van Buren,1457751,2976,26,489
26Washtenaw,2100860,1488,26,1411
26Wayne,42900533,18936,26,2265
26Wexford,229589,1488,26,154
27Steele,664483,2976,27,223
27St. Louis,2556470,11904,27,214
27Polk,180817,2976,27,60
27Olmsted,936268,2976,27,314
27Renville,162090,1488,27,108
27Chippewa,102614,1440,27,71
27Clearwater,352481,4464,27,78
27Wright,2192594,4464,27,491
27nan,2793890,10416,27,268
27Dakota,7646304,7344,27,1041
27Clay,591810,2976,27,198
27Ramsey,9824595,4464,27,2200
27Hennepin,25992668,10416,27,2495
27Scott,740005,1488,27,497
27Anoka,1381079,1488,27,928
29Nodaway,69980,1488,29,47
29nan,5146786,22632,29,227
29Buchanan,2351786,9144,29,257
29Holt,498795,2976,29,167
29Daviess,342226,2112,29,162
29Macon,505191,5472,29,92
29Adair,221009,2976,29,74
29Livingston,118052,1488,29,79
29Polk,165681,1488,29,111
29Pike,40903,1488,29,27
29Lewis,237162,2880,29,82
29Shelby,59463,1488,29,39
29Audrain,159960,1488,29,107
29Jackson,16720535,27480,29,608
29Clay,2961498,8208,29,360
29Pettis,935889,5856,29,159
29Platte,2409274,4464,29,539
29Cooper,1082873,2784,29,388
29Maries,161054,1488,29,108
29Gasconade,56654,1104,29,51
29Cole,2803396,8184,29,342
29Camden,829222,2976,29,278
29Miller,263904,1248,29,211
29Boone,546141,2976,29,183
29St. Louis,19540991,34968,29,558
29St. Charles,5520169,11688,29,472
29Ste. Genevieve,149539,720,29,207
29Jefferson,337194,1488,29,226
29Barry,175088,1488,29,117
29Lawrence,116507,1488,29,78
29McDonald,500804,2976,29,168
29Jasper,269369,1728,29,155
29Newton,287249,960,29,299
29Stone,299100,2976,29,100
29Greene,2109394,7920,29,266
29Taney,1836108,8352,29,219
29Wright,64507,1488,29,43
29Howell,268125,2304,29,116
29Washington,201932,1488,29,135
29Dent,78044,1056,29,73
29Carter,65184,1056,29,61
29Pulaski,410052,1344,29,305
29Cape Girardeau,56333,624,29,90
29Pemiscot,271955,2592,29,104
29Butler,230550,2976,29,77
29Dunklin,175002,1488,29,117
29Mississippi,307482,1776,29,173
28Adams,509580,2112,28,241
28Amite,89734,1488,28,60
28nan,7359095,34536,28,213
28Attala,368091,4320,28,85
28Calhoun,44642,1488,28,30
28Claiborne,41759,1344,28,31
28Clarke,29572,1488,28,19
28Coahoma,441740,5952,28,74
28Copiah,153911,1488,28,103
28Covington,824831,4992,28,165
28DeSoto,2667705,11616,28,229
