County_Key,Volume,Count,State_Code,Average
22Caddo,54754,1392,22,39
22Sabine,37239,1440,22,25
22St. Tammany,1044115,2208,22,472
22Ouachita,348421,2880,22,120
25Franklin,1184682,2880,25,411
25Middlesex,13619594,9024,25,1509
25Barnstable,3109153,3360,25,925
25Bristol,4203424,5040,25,834
25Worcester,8017247,7200,25,1113
25Essex,9826872,7920,25,1240
25Plymouth,3529880,3600,25,980
25Hampden,4971681,4320,25,1150
25Hampshire,93267,720,25,129
25Berkshire,842214,3576,25,235
25Norfolk,5750799,1440,25,3993
24Allegany,1707950,4176,24,408
24Washington,2198905,4128,24,532
24Frederick,4565597,5568,24,819
24Montgomery,20243431,5568,24,3635
24Charles,1378471,2064,24,667
24Prince George's,14727698,5328,24,2764
24Queen Anne's,109706,1392,24,78
24Wicomico,1692925,2784,24,608
24Somerset,969375,2736,24,354
24Baltimore,41343418,16416,24,2518
24Kent,117917,1200,24,98
24Anne Arundel,7317790,5568,24,1314
24Talbot,841494,1296,24,649
24Garrett,885870,2736,24,323
24Howard,10937666,4128,24,2649
24Cecil,268397,1344,24,199
24Worcester,505687,2784,24,181
24Calvert,731104,1392,24,525
24nan,1211166,12192,24,99
23nan,8853267,46800,23,189
23Lincoln,245872,1440,23,170
23Knox,356278,1440,23,247
23Penobscot,140470,1440,23,97
23Hancock,667110,4320,23,154
23Waldo,322679,1440,23,224
23Franklin,846463,1440,23,587
23York,81148,720,23,112
23Androscoggin,86164,1440,23,59
23Cumberland,75162,720,23,104
23Somerset,23900,720,23,33
23Oxford,76866,720,23,106
26Alger,91602,1440,26,63
26Allegan,623690,1392,26,448
26Alpena,152056,1392,26,109
26Arenac,270440,1440,26,187
26Baraga,109091,1440,26,75
26Bay,2939319,5760,26,510
26Berrien,491000,1440,26,340
26nan,6021377,10008,26,601
26Branch,568610,1440,26,394
26Calhoun,3225932,5760,26,560
26Chippewa,43459,1440,26,30
26Clare,177325,1440,26,123
26Clinton,1469331,2832,26,518
26Delta,504576,2880,26,175
26Dickinson,95426,1440,26,66
26Eaton,2234833,2688,26,831
26Genesee,6239451,7200,26,866
26Gogebic,61819,720,26,85
26Grand Traverse,877176,2832,26,309
26Gratiot,119192,1440,26,82
26Hillsdale,193082,1440,26,134
26Ingham,5825947,7152,26,814
26Iron,34148,1440,26,23
26Jackson,1975340,2832,26,697
26Kalamazoo,2824181,2664,26,1060
26Kalkaska,375541,2880,26,130
26Kent,8614265,7200,26,1196
26Ottawa,5122939,4152,26,1233
26Lake,120769,1440,26,83
26Livingston,4050705,2880,26,1406
26Mackinac,256875,2736,26,93
26Macomb,4698675,2160,26,2175
26Marquette,257281,2784,26,92
26Mason,92239,1440,26,64
26Menominee,75069,1440,26,52
26Monroe,1940560,2880,26,673
26Montcalm,615021,1440,26,427
26Muskegon,1700696,1440,26,1181
26Oakland,24778339,12288,26,2016
26Oceana,224502,1440,26,155
26Ogemaw,130862,1440,26,90
26Ontonagon,56998,1440,26,39
26Osceola,196361,2880,26,68
26Otsego,341781,1440,26,237
26Roscommon,580764,2880,26,201
26Saginaw,2297358,2832,26,811
26Sanilac,349589,4272,26,81
26Schoolcraft,66129,1440,26,45
26Shiawassee,1040155,1440,26,722
26St. Clair,1058638,2880,26,367
26St. Joseph,177584,1440,26,123
26Van Buren,1314062,2880,26,456
26Washtenaw,1963274,1440,26,1363
26Wayne,40061908,18552,26,2159
26Wexford,175325,1440,26,121
27Cottonwood,10189,1440,27,7
27St. Louis,698995,1440,27,485
27Clearwater,111298,1440,27,77
27Ramsey,9373061,4320,27,2169
27Dakota,5496665,4320,27,1272
27Hennepin,23034659,10080,27,2285
27Scott,676309,1440,27,469
27Anoka,1208682,1440,27,839
27nan,859713,1440,27,597
29Nodaway,65459,1392,29,47
29nan,4615650,24192,29,190
29Buchanan,2198842,8688,29,253
29Holt,215208,1536,29,140
29Daviess,189692,1344,29,141
29Macon,356499,3744,29,95
29Adair,205654,2880,29,71
29Livingston,111944,1392,29,80
29Polk,127101,1224,29,103
29Pike,37803,1392,29,27
29Lewis,209639,2688,29,77
29Shelby,45954,1200,29,38
29Audrain,136510,1392,29,98
29Jackson,14671920,25608,29,572
