County_Key,Volume,Count,State_Code,Average
29Cape Girardeau,115099,1296,29,88
29Pemiscot,388743,2880,29,134
29Butler,226464,2880,29,78
29Dunklin,174675,1440,29,121
29Mississippi,260541,1536,29,169
28Amite,74372,1152,28,64
28nan,6537127,31680,28,206
28Attala,324899,3792,28,85
28Calhoun,45356,1440,28,31
28Claiborne,43981,1440,28,30
28Clarke,30592,1440,28,21
28Coahoma,396962,5184,28,76
28Copiah,152915,1440,28,106
28Covington,768162,5280,28,145
28DeSoto,2495265,11040,28,226
28Franklin,146300,2880,28,50
28George,236440,2688,28,87
28Wayne,49851,864,28,57
28Grenada,410475,2208,28,185
28Harrison,6485715,20160,28,321
28Hinds,5015159,11136,28,450
28Holmes,336688,2208,28,152
28Humphreys,171587,4272,28,40
28Itawamba,298558,2400,28,124
28Jackson,4050678,13728,28,295
