County_Key,Volume,Count,State_Code,Average
24Howard,11836977,6720,24,1761
24Kent,105841,1344,24,78
24Dorchester,374258,1344,24,278
24Anne Arundel,8689180,8064,24,1077
24Talbot,658575,1344,24,490
24Allegany,1368972,3984,24,343
24Garrett,662426,2640,24,250
24Worcester,790959,3888,24,203
24Cecil,219085,1344,24,163
24Calvert,631430,1344,24,469
24nan,1017597,12000,24,84
23nan,5939126,44352,23,133
23Lincoln,218995,1344,23,162
23Knox,311422,1344,23,231
23Penobscot,113967,1344,23,84
23Androscoggin,296328,2016,23,146
23Hancock,534012,4032,23,132
23Waldo,242130,1344,23,180
23Franklin,662712,1344,23,493
23York,63941,672,23,95
23Cumberland,60245,672,23,89
23Somerset,21729,672,23,32
23Oxford,80589,672,23,119
26Alger,53972,1152,26,46
26Allegan,428322,1296,26,330
26Alpena,97665,1032,26,94
26Arenac,177100,1344,26,131
26Baraga,90505,1296,26,69
26Bay,2415261,5136,26,470
26Berrien,364355,1344,26,271
26nan,3488529,7920,26,440
26Branch,436696,1344,26,324
26Calhoun,2476046,5328,26,464
26Chippewa,39224,1296,26,30
26Clare,113821,1344,26,84
26Clinton,1069900,2640,26,405
26Delta,389468,2592,26,150
26Dickinson,73017,1344,26,54
26Eaton,1777529,2688,26,661
26Genesee,4494328,6384,26,703
26Gogebic,110442,1344,26,82
26Grand Traverse,681411,2592,26,262
26Gratiot,143657,2688,26,53
26Hillsdale,158213,1344,26,117
26Ingham,4975311,6528,26,762
26Ionia,880845,1344,26,655
26Iron,25436,1296,26,19
26Jackson,1510310,2688,26,561
26Kalamazoo,2650623,2688,26,986
26Kalkaska,287350,2640,26,108
26Kent,7042212,6576,26,1070
26Ottawa,4643757,4032,26,1151
26Lake,76876,1344,26,57
26Livingston,3225617,2688,26,1200
26Mackinac,157637,2280,26,69
26Macomb,4779380,2640,26,1810
26Marquette,199659,2640,26,75
26Mason,64483,1344,26,47
26Menominee,56832,1296,26,43
26Monroe,1418427,2424,26,585
26Montcalm,426045,1344,26,316
26Muskegon,1324550,1344,26,985
26Oakland,22314430,11856,26,1882
26Oceana,152035,1344,26,113
26Ogemaw,63555,1248,26,50
26Ontonagon,45732,1296,26,35
26Osceola,142071,2640,26,53
26Otsego,234190,1344,26,174
26Roscommon,328070,2256,26,145
26Saginaw,1794770,2544,26,705
26Sanilac,250022,3936,26,63
26Schoolcraft,41155,1344,26,30
26Shiawassee,796998,1344,26,593
26St. Clair,810788,2688,26,301
26St. Joseph,158851,1344,26,118
26Van Buren,955904,2688,26,355
26Washtenaw,1511147,1296,26,1166
26Wayne,33837958,16584,26,2040
26Wexford,122673,1296,26,94
27Steele,464060,2688,27,172
27St. Louis,1855816,10752,27,172
27Polk,132301,2688,27,49
27Olmsted,708542,2688,27,263
27Renville,131475,1344,27,97
27Chippewa,74804,1344,27,55
27Clearwater,365075,4032,27,90
27Wright,1705855,4032,27,423
27nan,2114778,8064,27,262
27Dakota,6178753,6720,27,919
27Clay,399190,2688,27,148
27Ramsey,8912039,4032,27,2210
27Hennepin,21905498,9408,27,2328
27Scott,486905,1344,27,362
27Anoka,1067728,1344,27,794
29Nodaway,44784,1128,29,39
29nan,3767100,20664,29,182
29Buchanan,1843914,8232,29,223
29Holt,281284,2496,29,112
29Daviess,288780,2496,29,115
29Macon,340013,5088,29,66
29Adair,136598,2256,29,60
29Livingston,41495,624,29,66
29Polk,122636,1344,29,91
29Pike,29349,1200,29,24
29Lewis,161718,2496,29,64
29Shelby,39903,1200,29,33
29Audrain,88593,1104,29,80
29Jackson,14579903,26400,29,552
29Clay,2118655,6144,29,344
29Pettis,797911,4992,29,159
29Platte,2070004,4032,29,513
29Cooper,639369,2112,29,302
29Maries,97204,1200,29,81
29Gasconade,49948,1344,29,37
29Cole,2240810,7392,29,303
29Camden,549277,2688,29,204
29Miller,397483,2688,29,147
29Boone,492841,2688,29,183
29St. Louis,15651714,30816,29,507
29St. Charles,4168116,10392,29,401
