County_Key,Volume,Count,State_Code,Average
22West Baton Rouge,2700225,5760,22,468
22Bienville,647,96,22,6
22Evangeline,552629,3840,22,143
22Livingston,1339919,2688,22,498
22Calcasieu,603489,1344,22,449
22Avoyelles,73764,1200,22,61
22St. John the Baptist,1912365,5376,22,355
22Grant,46207,1440,22,32
22LaSalle,93623,1440,22,65
22Franklin,221959,2784,22,79
22Richland,101740,1248,22,81
22Union,106665,1392,22,76
22Claiborne,42617,912,22,46
22Winn,74333,2208,22,33
22West Feliciana,98987,864,22,114
22East Feliciana,23889,240,22,99
22St. Bernard,146702,2784,22,52
22Washington,187452,1296,22,144
22Ascension,440176,2880,22,152
22Iberville,142017,1536,22,92
22Vermilion,337404,1440,22,234
22Lafayette,36136,96,22,376
22Caddo,15976,384,22,41
22Natchitoches,45847,1392,22,32
22Sabine,38034,1440,22,26
22Bossier,1383996,2880,22,480
22St. Tammany,1064516,2112,22,504
22Ouachita,1996026,5760,22,346
22St. Mary,161707,1056,22,153
25Franklin,942370,2088,25,451
25Middlesex,16070608,10680,25,1504
25Barnstable,4077780,3552,25,1148
25Bristol,5943517,5712,25,1040
25Worcester,7409196,6480,25,1143
25Essex,12160160,7920,25,1535
25Plymouth,4097789,3600,25,1138
25Hampden,5581012,5016,25,1112
25Berkshire,1006514,4248,25,236
25Hampshire,532652,1440,25,369
25Norfolk,5011832,1440,25,3480
24Washington,1518514,3312,24,458
24Frederick,6029034,6768,24,890
24Montgomery,22241929,5760,24,3861
24Charles,1982053,2784,24,711
24Prince George's,6070512,4272,24,1421
24Queen Anne's,153254,1440,24,106
24Wicomico,2119246,2880,24,735
24Somerset,1052136,2880,24,365
24Harford,762739,1440,24,529
24Baltimore,39833026,14304,24,2784
24Kent,172767,1440,24,119
24Dorchester,704477,1440,24,489
24Anne Arundel,8067675,5664,24,1424
24Talbot,902275,1152,24,783
24Allegany,876059,2400,24,365
24Garrett,553080,1920,24,288
24Worcester,1521781,4320,24,352
24Howard,11863648,4272,24,2777
24Cecil,333578,1440,24,231
24Calvert,787488,1344,24,585
24nan,1349629,12864,24,104
23nan,10557749,45312,23,233
23Lincoln,284529,1440,23,197
23Knox,423701,1440,23,294
23Penobscot,157579,1440,23,109
23Hancock,901246,4320,23,208
23Waldo,376113,1440,23,261
23Franklin,952206,1440,23,661
23York,89353,720,23,124
23Androscoggin,95552,1440,23,66
23Cumberland,96387,720,23,133
23Somerset,37186,720,23,51
23Oxford,85347,720,23,118
26Alger,116892,1392,26,83
26Allegan,816297,1440,26,566
26Alpena,145045,1176,26,123
26Arenac,319719,1440,26,222
26Baraga,119454,1392,26,85
26Bay,3189567,5760,26,553
26Berrien,593284,1440,26,412
26nan,5323765,7152,26,744
26Branch,638534,1440,26,443
26Calhoun,3517089,5760,26,610
26Chippewa,60878,1440,26,42
26Clare,215102,1440,26,149
26Clinton,1656692,2880,26,575
26Delta,583934,2880,26,202
26Dickinson,111000,1440,26,77
26Eaton,2676946,2880,26,929
26Genesee,6654598,7200,26,924
26Gogebic,147211,1440,26,102
26Grand Traverse,988824,2832,26,349
26Gratiot,126262,1440,26,87
26Hillsdale,222685,1440,26,154
26Ingham,6209412,7176,26,865
26Ionia,1301068,1440,26,903
26Iron,44248,1440,26,30
26Jackson,1813292,2448,26,740
26Kalamazoo,3239435,2880,26,1124
26Kalkaska,491511,2880,26,170
26Kent,9111033,7200,26,1265
26Ottawa,5638255,4104,26,1373
26Lake,156565,1440,26,108
26Livingston,4178292,2856,26,1462
26Mackinac,385411,2880,26,133
26Macomb,5167762,2160,26,2392
26Marquette,310033,2880,26,107
26Mason,118852,1440,26,82
26Menominee,84080,1440,26,58
26Monroe,2142590,2880,26,743
26Montcalm,684791,1440,26,475
26Muskegon,2004299,1440,26,1391
26Oakland,27802403,12888,26,2157
26Oceana,322210,1440,26,223
26Ogemaw,124321,1344,26,92
26Ontonagon,63204,1344,26,47
26Osceola,203699,2688,26,75
26Otsego,505379,1440,26,350
26Roscommon,320816,1440,26,222
26Saginaw,2436288,2832,26,860
26Sanilac,389600,4320,26,90
26Schoolcraft,90927,1440,26,63
26Shiawassee,1087848,1440,26,755
26St. Clair,1114126,2784,26,400
26St. Joseph,212697,1440,26,147
26Van Buren,1480200,2880,26,513
26Washtenaw,1501828,1008,26,1489
26Wayne,41461264,18024,26,2300
26Wexford,235622,1440,26,163
27St. Louis,2699856,11520,27,234
27Polk,184552,2880,27,64
27Olmsted,939113,2880,27,326
27Renville,160845,1440,27,111
27Chippewa,108478,1440,27,75
27Clearwater,329241,4320,27,76
27Wright,1289817,2880,27,447
27nan,2874564,10080,27,285
27Dakota,8053644,7200,27,1118
27Clay,615082,2880,27,213
27Ramsey,9797157,4320,27,2267
27Hennepin,26597637,10080,27,2638
27Scott,701685,1440,27,487
27Anoka,1404371,1440,27,975
29Nodaway,60472,1080,29,55
29nan,5389360,23808,29,226
29Buchanan,2436491,9360,29,260
29Holt,505504,2880,29,175
29Daviess,449155,2688,29,167
29Macon,435635,4608,29,94
29Adair,210855,2880,29,73
29Livingston,116140,1440,29,80
29Polk,164053,1440,29,113
29Pike,40976,1440,29,28
29Lewis,156873,1824,29,86
29Shelby,61165,1440,29,42
29Audrain,163773,1440,29,113
29Jackson,16981643,27072,29,627
29Clay,2962226,7680,29,385
29Pettis,1107736,6480,29,170
29Platte,2409555,4320,29,557
29Cooper,1070153,2688,29,398
29Boone,741324,3600,29,205
29Maries,156553,1440,29,108
29Gasconade,71864,1392,29,51
29Cole,2754581,7920,29,347
29Camden,829561,2880,29,288
29Miller,662086,2880,29,229
29St. Louis,18412376,31728,29,580
29St. Charles,5557846,11520,29,482
29Ste. Genevieve,111855,528,29,211
29Jefferson,302212,1296,29,233
29Barry,178005,1392,29,127
29Lawrence,105652,1296,29,81
29McDonald,499387,2880,29,173
29Jasper,468407,2880,29,162
29Newton,919656,2880,29,319
29Stone,345705,2880,29,120
29Greene,2062150,7680,29,268
29Taney,2216873,9360,29,236
29Wright,59940,1440,29,41
29Howell,326711,2688,29,121
29Washington,197486,1440,29,137
29Dent,112653,1440,29,78
29Carter,128828,1920,29,67
29Pulaski,429366,1344,29,319
29Cape Girardeau,68297,768,29,88
29Pemiscot,27161,1344,29,20
29Butler,235161,2880,29,81
29Dunklin,175379,1440,29,121
29Mississippi,534718,2880,29,185
28Adams,339632,1440,28,235
28Amite,85003,1392,28,61
28Attala,348313,4176,28,83
28nan,7209620,31104,28,231
28Calhoun,44009,1440,28,30
28Claiborne,44806,1440,28,31
28Clarke,27300,1440,28,18
28Coahoma,420997,5760,28,73
28Copiah,146556,1440,28,101
28Covington,411175,3168,28,129
28DeSoto,2594683,11328,28,229
28Franklin,145415,2880,28,50
28George,353649,2880,28,122
28Wayne,184474,2880,28,64
28Grenada,524415,2592,28,202
28Harrison,6399360,18912,28,338
28Hinds,1202536,3840,28,313
28Holmes,469480,2880,28,163
28Humphreys,167097,4224,28,39
